drug_id,smiles
DB12486,CCCCC1(CN(C2=CC(=C(C=C2S(=O)(=O)C1)OCC(=O)N[C@H](C3=CC=CC=C3)C(=O)NCC(=O)O)SC)C4=CC=CC=C4)CCCC
DB12491,CC1=CC(=CC(=C1C2=CC=CC(=C2)COC3=CC4=C(C=C3)[C@@H](CO4)CC(=O)O)C)OCCCS(=O)(=O)C
DB12492,C1CCN(CC1)C2(CCN(CC2)CCC(C#N)(C3=CC=CC=C3)C4=CC=CC=C4)C(=O)N
DB12493,COC(=O)CC1(C[C@H]2CC[C@H]2C1)CN
DB12494,CN1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2
DB12495,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCCC(=O)N
DB12497,CC1=C(SC=[N+]1CC(=O)C2=CC=CC=C2)C
DB12499,CCC(=O)O[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)C(=O)CO
DB12501,CC(C)(C(=O)NC1C2CC3CC1CC(C3)(C2)C(=O)N)N4CCN(CC4)C5=NC=C(C=C5)C(F)(F)F
DB12504,CC1(CCC(=CC1)C2=C(C=CC(=N2)C3CC(OC(C3)(C)C)(C)C)NC(=O)C4=NC=C(N4)C#N)C
DB12505,CC1=C2C(=CNC2=C(C=C1)NS(=O)(=O)C3=CC=CC(=C3)C#N)C#N
DB12506,C1=CC=C(C=C1)N2C(=NN=N2)N
DB12507,CO/N=C(/C1=CC=C(C=C1)CNC(=O)[C@@H]2CCN2C(=O)[C@@H](C3=CC(=CC(=C3)Cl)OC(F)F)O)\N
DB12508,CC[C@@H]([C@@H](C)[C@@H]1[C@H](O1)C[C@](C)(/C=C/C=C(\C)/[C@@H]2[C@H](/C=C/[C@@H]([C@](CC[C@H](CC(=O)O2)O)(C)O)OC(=O)N3CCN(CC3)C4CCCCCC4)C)O)O
DB12509,C[C@@H]1N=C(NC(=N1)N(C)C)N
DB12510,[O-][O+]=O
DB12511,CC1=C(N=C(O1)C2=CC=CC=C2)COC3=CC=C(C=C3)CO/N=C(\CCC(=O)O)/C4=CC=CC=C4
DB12512,CC[C@@H](C1=NC(=NO1)C)NC2=CC(=NC3=C(C(=NN23)C)C4=C(C=C(C=C4)OC)C)C
DB12513,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)NC(=O)C(C)(F)F
DB12514,C1=CC(=CC=C1CNCCCC[C@@H](C(=O)O)NC(=O)N[C@@H](CCC(=O)O)C(=O)O)[123I]
DB12515,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)N)O
DB12517,C[C@@H]1CN(C[C@@H](C1(C2=CC=CC=C2)O)C)C(=O)[C@@H]3CN(C[C@H]3C4=C(C=C(C=C4)F)F)C(C)(C)C
DB12518,CCN1CCC[C@H]1CNC(=O)C2=C(C(=CC(=C2OC)Cl)Cl)O
DB12519,CNCC(=O)O
DB12521,CN1CCCC1=O
DB12522,CC1=CC(=C2C(=C1)NC(=N2)C3=CN=C(N=C3C)NCCCC4CCN(CC4)C)C
DB12523,CN(C1CCN(CC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)C5=NC=CC(=O)N5
DB12524,CN(C)C1=C(C(=NC(=N1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C(F)(F)F)N(C)C)CC(=O)O
DB12526,COC1=CC(=C(C=C1CNC[C@@H](C2=C3C=CC(=O)NC3=C(C=C2)O)O)Cl)NC(=O)CCN4CCC(CC4)OC(=O)NC5=CC=CC=C5C6=CC=CC=C6
DB12527,C1[C@H]2CN(C[C@H]2N1)C3=CC(=C(N=C3)Cl)Cl
DB12528,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OCC(OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC
DB12529,N(=O)[O-]
DB12531,C1[C@@H]([C@H]([C@@H]1N2C=NC3=C2N=C(NC3=O)N)CO)CO
DB12533,C[C@@H](C(F)(F)F)NC1=C(C(=NC2=NC=NN12)Cl)C3=C(C=C(C=C3F)OCCCNC)F
DB12535,CC1=CC(=NN1)NC2=NC(=NC3=CC=CC=C32)C(C4=CC=C(C=C4)F)O
DB12536,CC(=O)N[C@H](C=O)[C@H]([C@@H]([C@@H](CO)O)O)O
DB12537,C1=CC=C2C(=C1)C=CC=NN2
DB12538,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H]2CC(=O)NC[C@@H](C(=O)N1)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)CC(=O)N[C@H]6[C@@H]([C@H]([C@@H]([C@H](O6)CO)O)O)NC(=O)C
DB12539,CC1=C(SSC1=S)C2=NC=CN=C2
DB12540,C[C@H](CN(C1=CC=CC=N1)C(=O)C2=CC=C(C=C2)C#N)N3CCN(CC3)C4=C5C(=CC=C4)OCCO5
DB12541,CC(C)(C)C[C@H]1[C@@]2([C@H]([C@@H](N1)C(=O)NC3CCC(CC3)O)C4=C(C(=CC=C4)Cl)F)C5=C(C=C(C=C5)Cl)NC2=O
DB12542,CCN1C2=NC=C(C(=C2C=N1)NC3CCOCC3)C4=NN=C(O4)CC5=C(N=C(S5)C)C
DB12543,C1CC1CN2CC[C@]34CC(=O)CC[C@]3([C@H]2CC5=C4C(=C(C=C5)C(=O)N)O)O
DB12545,CCC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O
DB12547,C1[C@H]2CSC(=N[C@]2(CO1)C3=C(C=CC(=C3)NC(=O)C4=NC=C(C=C4)F)F)N
DB12548,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC(=C(C=C3)C4=CC=CC=C4S(=O)(=O)NC5=NOC(=C5C)C)COCC
DB12549,CN(C)CCCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC
DB12550,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F
DB12551,C1CN=C(N1)C2COC3=CC=CC=C3O2
DB12553,C[C@]12C[C@@H]([C@]3([C@H]([C@@H]1C[C@H]([C@@]2(C(=O)CO)O)O)C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O
DB12554,CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC
DB12555,CN1C(=C(C=N1)Br)C2=C(C=CC(=C2)NC(=O)NC3=C(C=C(C=C3)F)F)OC
DB12556,C1CC(CCC1OC2=C(C(=CC=C2)Cl)F)(CC3=NC(=CC=C3)NC4=NC=CS4)C(=O)O
DB12557,CCCCCS(=O)(=O)NC(=O)C1=CC2=C(C=C1)N=C(N2CC3=C(C=C(C=C3)Cl)Cl)C
DB12558,CCN1CCN(CC1)CC2=CC=C(C=C2)C3=CC4=C(N3)N=CN=C4N[C@H](C)C5=CC=CC=C5
DB12559,C1=CC(=CC=C1C(=O)N(CCNC(=S)NC2=CC3=C(C=C2)C4(C5=C(C=C(C=C5)O)OC6=C4C=CC(=C6)O)OC3=O)[C@@H](CCC(=O)N)C(=O)O)NCC7=CN=C8C(=N7)C(=O)NC(=N8)N
DB12561,CC1=CC(=CN=C1C2=CC(=NC=C2)C)CC(=O)NC3=NC=C(C=C3)C4=NC=CN=C4
DB12562,C1CN(CC2=C1N(C3=C2C=C(C=C3)F)CC(=O)O)C(=O)C4=CC=CC5=CC=CC=C54
DB12563,C[C@H](C1=C(C=C(C=C1)C2=C(C(=CC=C2)Cl)C(=O)OC)F)NC(=O)C3(CC3)NC(=O)C(F)(F)F
DB12564,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=NC2=O)N)(F)F)O
DB12565,CN(C)CC1=C(OC2=CC=CC=C21)C(=O)NCCOC3=CC=C(C=C3)C(=O)NO
DB12566,CC[C@](C)(C(=O)NCC(F)(F)F)NC1=NC(=NC=C1)C2=CNC3=C2C=CC=N3
DB12567,C[C@H]1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F
DB12569,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34CCC(CC3)(CC4)CCC(=O)O
DB12570,CC(C)(C1=NC=C(C=C1)C2=CN=C3C(=N2)N(C(=O)CN3)C4CCC(CC4)OC)O
DB12571,C[C@@H](C1=CC(=C(C=C1)C2=CC=CC=C2)F)C3=NOC(=C3)/N=C(\N)/N4CCOCC4
DB12572,CC[C@@H](C)NC1=NC(=NC2=C(C(=NN21)C)C3=C(N=C(C=C3)OC)C)C
DB12573,CC(C)OC(=O)N[C@H]1CC2=C(C1)N(C3=C2C=C(C=C3)C#N)CC4=CC=CC=N4
DB12574,C1COC2=C1C=C(C=C2)S(=O)(=O)NC(=O)NC3=CC(=C(C=C3)Cl)Cl
DB12575,C[C@@H]([C@@H]([C@H]1CNC2=NC(=NC(=C2N1)N)N)O)O
DB12576,CCCOC(=O)CC1=CC(=C(C=C1)OCC(=O)N(CC)CC)OCC
DB12577,COC1=C(C=C(C=C1)/C=C\C2=CC(=C(C(=C2)OC)OC)OC)OP(=O)(O)O
DB12579,C1CN(CCC1NC2=NN=C(C=C2)C(F)(F)F)CC3=CC(=C(C=C3)F)F
DB12580,C1=CC=C(C(=C1)C(=O)C2=C(N=CC=C2)C3=C(N(N=N3)CC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C5=CC=NC=C5)Cl
DB12581,CCCC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(=O)N)NC(=O)[C@@H](CCCCNC(=O)N)NC(=O)[C@H](CC2=CC=C(C=C2)O)N(C)C(=O)[C@H](CO)NC(=O)[C@@H](CC3=CN=CC=C3)NC(=O)[C@@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@@H](CC5=CC6=CC=CC=C6C=C5)NC(=O)C
DB12582,C1CCN(CC1)C(=O)/C=C/C=C/C2=CC3=C(C=C2)OCO3
DB12585,C1COCCC1CCNCC2=CC(=C(C=C2)OC3=NC=C(C=C3)C(=O)N)F
DB12586,CCC1=C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC
DB12587,C[C@H]1C=C(CN1)C2=CSC(=N2)SC3=C(N4[C@H]([C@H]3C)[C@H](C4=O)[C@@H](C)O)C(=O)O
DB12588,CC1=CC(=NN1)NC2=NC(=NC=C2Cl)N[C@@H](C)C3=NC=C(C=N3)F
DB12590,CC(=O)N(C)C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4
DB12591,CCN1C(=CC2=C3C(=C(N=C21)NC4=NN(C(=C4)C)C)N=CN3C)C(=O)N(C5CC5)C6CC6
DB12592,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC
DB12593,CN1C(=C(C2=C1C(=O)C=C(C2=O)N3CC3)CO)/C=C/CO
DB12594,C1C2CC3CC1CC(C2)(C3)CNC(=O)C4=C(C=CC(=C4)CCCNCCCO)Cl
DB12596,COC1=C(C=C(C=C1)C[C@H](C2=CC(=C(C(=C2)OC)OC)OC)O)O
DB12597,C1CN(C[C@@H]1O)C2=C(C=C(C=N2)C(=O)NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=NN4
DB12601,CC(=O)O[C@@H]1C[C@]2([C@@H](CCC2=O)C3=C1[C@]4([C@H](OC(=O)/C(=C/N(CC=C)CC=C)/C4=C(C3=O)O)COC)C)C
DB12602,C[C@H]([C@H]1C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)[C@@H](CC5=CC=CC=C5)NC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O)C(=O)N[C@H](CO)[C@@H](C)O)O
DB12604,C[C@@]1(CO[C@@H]([C@@H]([C@H]1NC)O)O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@@H]3[C@@H](CC=C(O3)CN)N)N)N)O
DB12605,CC(C)[C@](CCCN(C)CCC1=CC(=CC=C1)C(=O)OC)(C#N)C2=CC(=C(C=C2)OC)OC
DB12606,CC#CC1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O
DB12608,C1CCC(CC1)COC2=CC=CC(=C2)[C@@H](CCN)O
DB12610,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2
DB12611,CN1C=C(C=N1)C2=C3C=NNC(=O)C4=C3C(=CC(=C4)NC(=O)[C@@H](C5CCCCC5)N)N2
DB12613,CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)N)C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](C)NC(=O)[C@H](CC(=O)N)N
DB12614,C[C@H](C1=CC=C(C=C1)CC(C)C)C(=O)NS(=O)(=O)C
DB12617,C1=NC(=C(N1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)O)C(=O)N
DB12618,CC(=O)C1=CC(=C(C=C1)O)OC
DB12619,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)OC)O)C)OC(=O)C
DB12621,C1C2=CC=CC=C2CC13C(=O)N=C4N3C=CC=C4
DB12622,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C
DB12623,C1=CC(=CC(=C1)OCC(=O)O)CN(CC2=CC=C(C=C2)N3C=CC=N3)S(=O)(=O)C4=CN=CC=C4
DB12624,CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2
DB12625,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@@H](CC2=CC(=C(C=C2F)F)F)N
DB12627,CC(C)C1=NOC(=N1)N2CCC(CC2)COC3=CN=C(C=C3)C4=CC=C(C=C4)S(=O)(=O)C
DB12628,[2H]C([2H])([2H])[N+](CCO)(C([2H])([2H])[2H])C([2H])([2H])[2H]
DB12629,C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CCC(=O)O)I
DB12630,CC(C)CCOC(=O)C(=C)C#N
DB12631,CCCC[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC2=CN=CN2)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)N
DB12632,C1CC(CCC1N2CC(C2)NC(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=CN=CS4)O
DB12633,CC1=C2[C@H](C(=O)[C@@]3([C@H](C[C@@H]4[C@]([C@H]3[C@@H]([C@@](C2(C)C)(C[C@@H]1OC(=O)[C@@H]([C@H](C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)OCSC)C)OC(=O)C
DB12635,CC1=CC(=CC=C1)C2=CC3=C(C=C2)N(C=C3C(=O)C(=O)O)CC4=CC=C(C=C4)C(C)(C)C
DB12637,C[C@@]12C[C@@H](C3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(CCCO)O)C5=CC=C(C=C5)N(C)C
DB12638,CC(C)NCCCN1C2=NC=NC(=C2N=C1SC3=C(C=C4C(=C3)OCO4)I)N
DB12640,CN1C=NC=C1[C@@](C2=CC=C(C=C2)Cl)(C3=CC4=C(C=C3)N(C(=O)C=C4C5=CC=CC(=C5)C#C)C)O
DB12641,CC1=CC=C(C=C1)SC2=CC=CC=C2C3CCNCC3
DB12642,CCCCCCCCCCCCCCOC1=CC=C(O1)C(=O)OCC(=O)N(C)CC(=O)OCC
DB12643,CN(C)C(=O)[C@@H]1C[C@H](CN1[C@]2(C3=C(C=CC(=C3)Cl)N(C2=O)S(=O)(=O)C4=C(C=C(C=C4)OC)OC)C5=CC=CC=C5OC)O
DB12644,C[C@H](C1=NOC(=C1)C2=CC(=CC=C2)Cl)OC3=NN=C(N3C)C4=CC=NC=C4
DB12645,CCN(CC)CC1=CC2=C(C=C1)C=C(C=C2)COC(=O)NC3=CC=C(C=C3)C(=O)NO
DB12647,CC(=CCC/C(=C/CC/C(=C/CCC1(CCC2=C(O1)C=CC(=C2)O)C)/C)/C)C
DB12648,C(C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)N)CN=C(N)N
DB12649,CN=C(NS(=O)(=O)C1=CC=C(C=C1)Cl)N2C[C@@H](C(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
DB12650,[2H]C([2H])(C#C)N([11CH3])[C@H](C)CC1=CC=CC=C1
DB12651,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)O
DB12654,CC(C)(C)C1=CC=C(C=C1)C2=C(N(C3=CC=CC=C32)CC4=CC(=CC(=C4)OCCOC)OCCOC)C(=O)O
DB12655,C[C@H]1C[C@@H]2[C@H]([C@H]([C@]3(O2)CC[C@H]4[C@@H]5CC[C@@H]6C[C@@H](CC[C@@]6([C@H]5CC4=C(C3)C)C)NS(=O)(=O)C)C)NC1
DB12657,CC1=C(N2C(=N1)C(=CC=N2)N3CCOCC3)C4=CN=C(C=C4)CCOC
DB12658,CC1=C(OC2=CC=CC=C12)CN(C)C(=O)/C=C/C3=CC4=C(NC(=O)CC4)N=C3
DB12659,C1=CC=C2C(=C1)[C@@H]([C@H](N(C2=O)CC(F)(F)F)C3=CN=CC=C3)C(=O)NC4=CC(=C(C=C4)F)C#N
DB12660,CC(C)[C@@H](C(=O)N1CCC[C@H]1C2=NC3=C(N2)C=C(C=C3)C4=CSC5=C4SC=C5C6=CC=C(C=C6)C7=CN=C(N7)[C@@H]8CCCN8C(=O)[C@@H](C9=CC=CC=C9)NC(=O)OC)NC(=O)OC
DB12661,CN1C(=CC(=O)N(C1=O)C)NCCCN2CCN(CC2)C3=CC=CC=C3OC
DB12662,CO[C@@H](CC1=CC=C(C=C1)OCCCOC2=CC=C(C=C2)OC3=CC=CC=C3)C(=O)O
DB12663,C1=CC(=CC=C1C(C#N)C2=C(C=C(C=C2Cl)N3C(=O)NC(=O)C=N3)Cl)F
DB12664,C1C(CC2=CC=CC=C21)NCC(=O)N
DB12665,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O
DB12666,CCN(CC1=CC=CC=C1)C(=O)CN2C3=NC(=NC=C3N(C2=O)C)C4=CC=CC=C4
DB12667,CCCC1=NC=CC(=C1)C(=S)N
DB12668,CSCC[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=C(C=C2)O)N
DB12669,CC1=CC(=C(C=C1)OC)NC(=O)NC2=NC3=C(S2)C=C(C=C3)NC4=NC=NC5=CC(=C(C=C54)OC)OCCCN6CCN(CC6)C
DB12670,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C34C[C@@H]5C[C@H](C3)CC4C5
DB12671,CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C4=CC=C(C=C4)OCCN(C)C)OC)C
DB12672,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C
DB12673,CC(C)C1=CC=C(C=C1)C2=NC(=O)N(C3=C2C=C(C=C3)OCC#C)CC4=CC5=NC=C(N=C5C=C4)Br
DB12675,C1COC[C@@H]1OC2=CC=CC3=C2C(=NO3)OCC4CCN(CC4)CC5(CCOCC5)O
DB12676,C1[C@@H]2CN(CN2C3=C(N1)N=C(NC3=O)N)C4=CC=C(C=C4)C(=O)N[C@@H](CCC(=O)O)C(=O)O
DB12677,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H]([C@@H](C)C(=O)NCCC2=CC=CC=C2)OC)OC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C
DB12678,C1CNCCC1C(=O)N[C@H](CC2=CSC3=CC=CC=C32)C(=O)N[C@H](CC4=CNC5=CC=CC=C54)C(=O)N[C@@H](CC6=CC=CC=C6)C(=O)NC7(CCNCC7)C(=O)N
DB12679,C[C@@H](C1=CC=CC=C1)NC(=O)/C(=C/C2=NC(=CC=C2)Br)/C#N
DB12680,C1CN(CCN1)C2=CC=CC3=CC(=CN=C32)S(=O)(=O)C4=CC=CC=C4
DB12681,CC(=CCC/C(=C/CC/C(=C/CSC1=CC=CC=C1C(=O)O)/C)/C)C
DB12682,C1=CC(=CC=C1CCCCN2C=CN=N2)OCC3=COC(=N3)/C=C/C4=CC=C(C=C4)C(F)(F)F
DB12685,C1CC[C@H]([C@@H](C1)N(C2CC2)C(=O)NCCCOC3=CC4=C(C=C3)NC(=O)C=C4)O
DB12686,CC(C)CC(=O)NC1=NNC2=C1CN(C2(C)C)C(=O)C3CCN(CC3)C
DB12687,CCCCOC1=NC(=C2C(=N1)N(CC(=O)N2)CC3=CC=CC(=C3)CN4CCCC4)N
DB12689,CCCCC1=NC(=CN1C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OCCCN(CC)CC
DB12690,CN1C=C(N=C1C2CCN(CC2)C3=NC=NC4=C3C=NN4)C5=CC(=C(C=C5)F)C(F)(F)F
DB12691,CCNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=C(N=C32)C(=O)NCCNC(=O)NC4CCN(CC4)C5=CC=CC=N5)NCC(C6=CC=CC=C6)C7=CC=CC=C7)O)O
DB12692,C(CCCN=C(N)N)CCC(=O)NC(C(=O)NCCCCNCCCN)O
DB12693,CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3
DB12694,CC(C)N(CC1=CC=CC=C1)C(=O)CN2C3=CC=CC=C3N4C(=NN=C4C5=CC=CC=C5)[C@@H](C2=O)CC6=CNC7=CC=CC=C76
DB12695,C1=CC=C(C=C1)CCN=C=S
DB12696,CCCNC(=O)C1=CN2C(=C1C)C(=NC=N2)NC3=C(C=CC(=C3)C(=O)NC4CC4)C
DB12697,C[Se]C[C@@H](C(=O)O)N
DB12700,C[C@@H]1CC[C@@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]4[C@@]3(CC[C@H]5[C@H]4CC=C6[C@@]5(CC[C@@H](C6)O[C@H]7[C@@H]([C@H]([C@@H]([C@H](O7)CO)O[C@H]8[C@@H]([C@@H]([C@H]([C@@H](O8)C)O)O)O)O)O[C@H]9[C@@H]([C@@H]([C@H]([C@@H](O9)C)O)O)O)C)C)C)NC1
DB12702,CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3C[C@H]4CC[C@@H](C3)N4C[C@H](CN(C)S(=O)(=O)C)O
DB12703,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
DB12704,CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N3CCCC3)C(=O)CC4=CC(=C(C=C4)Cl)Cl
DB12705,CCC1=C(C(=CC(=C1)C2=NOC(=N2)C3=CC(=NC(=C3)OC)C4CCCC4)C)OC[C@H](CO)O
DB12706,C1=CC2=CC(=C(N=C2C(=C1)Cl)C3=C[N+](=CC=C3)[O-])[C@H](C(F)(F)F)NC4=NC=NC5=C4N=CC=C5
DB12707,CC(C)[C@@H](C1=CC=CC=C1)C(=O)NC2=CC=C(C=C2)C(=O)NO
DB12708,CS(=O)(=O)NC(=O)CCC/C=C\C[C@@H]1[C@H]([C@@H](CC1=O)O)/C=C/[C@H](COC2=CC=CC=C2)O
DB12709,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC
DB12710,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=CC=CC=C42
DB12711,CC(C)(C)C1=CC2=C(C(=C1)C(C)(C)C)NC(=C2C[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)NCCC3=CC=CC=C3)NC(=O)[C@H](CCCN=C(N)N)N)C(C)(C)C
DB12712,CC1=C(C(=CC=C1)C)NC(=O)CC23CCCN2CCC3
DB12713,CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)SC)O)O)O)Cl
DB12714,CCCN(C1=C(C=NC=C1)F)N2C=C(C3=CC=CC=C32)C
DB12715,C1=CN=C(N=C1)NCC2=CC=C(C=C2)CNC3=NC=CC=N3
DB12716,C1=NC(=C2C(=N1)N(C=N2)CCNCCCCCO)N
DB12717,C[C@@H](CNS(=O)(=O)C(C)C)C1=CC=C(C=C1)C2=CC=C(C=C2)CCNS(=O)(=O)C
DB12719,CC(C)OC(=O)C1=CN(CC(C2=C1NC3=CC=CC=C32)(C)C)C(=O)C4=CC(=C(C=C4)F)F
DB12720,CC(C)[C@]1(CC(=NO1)C2=NC=CC3=CC=CC=C32)C(=O)N[C@H]4CC(=O)O[C@@]4(CF)O
DB12721,CN(C)CCN1C=C(C2=C1C=C(C=C2)Cl)C(=O)N3CCC4(CC3)C5=CC=CC=C5CO4
DB12724,CCCS(=O)(=O)N1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)C4=C(C=CC(=C4)NC(=O)C5CC5)OC(F)(F)F
DB12725,CC(C)C1=NC2=C(C=CC=C2N1)C(=O)NCC3CCN(CC3)CC4CCN(CC4)C(=O)OC
DB12727,C1CO[P@](=O)(N[C@@H]1OO)N(CCCl)CCCl
DB12728,CC(CC1=CC=C(C=C1)C(C)(C)C)CN2CCCCC2
